"고유번호","언어","상호명","콘텐츠URL","주소","신주소","전화번호","팩스번호","웹사이트","운영시간","운영요일","휴무일","교통정보","태그","장애인편의시설"
"25930","ko","통문관","https://korean.visitseoul.net/attractions/통문관/KOP025930?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP025930","  ","03145 서울 종로구 인사동길 55-1 ","02-734-4092","","","10:30~16:30","","토요일 비정기, 일요일 정기","3호선 안국역 6번 출구에서 약 200m (도보 3분) ","오래가게, 고서, 서울미래유산, 희귀본, 인문학서점, 서점, 쌈지길",""
"43614","ko","평택쌀상회","https://korean.visitseoul.net/attractions/2023017/KOPcqfhjg?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPcqfhjg","  ","08568 서울 금천구 독산로40길 27-5 ","02-895-4825","","","08:00~20:00","매일","없음","1호선 금천구청역 1번 출구에서 약 1.4km (도보 25분)","오래가게, 금천구, 시흥동, 곡류, 국수, 소면",""
"1955","ko","풍납토성","https://korean.visitseoul.net/attractions/풍납토성/KOP001953?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP001953"," 서울 송파구 풍납동 80-36 ","05512 서울특별시 송파구 한가람로20길 30 (풍납동) ","02-2147-2800","","","","","","5,8호선 천호역 10번 출구에서 약 127m (도보 2분)"," 역사, 풍납토성, 송파구, 백제풍납토성, 백제, 유적지, 한강,천호역,한강유적",""
"42255","ko","피겨앤그라운드","https://korean.visitseoul.net/attractions/피겨앤그라운드/KOP042255?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP042255"," 서울 강남구 신사동 543 ","06036 서울 강남구 논현로153길 53 (신사동, 피겨앤그라운드) ","","","","1층 카페(컨플릭트스토어) 매일 11:00 ~ 22:00","","","3호선, 신분당선 신사역 8번 출구에서 약 541m (도보 8분)","피겨앤그라운드",""
"28351","ko","피터팬1978","https://korean.visitseoul.net/attractions/피터팬1978/KOP028351?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP028351","  ","03698 서울 서대문구 증가로 10 ","02-336-4775","","https://smartstore.naver.com/peterpanbakery","08:00~21:00","매일","없음","연희초등학교에서 234m","연세대,베이커리,오래가게, 신촌, 연희동, 제과점, 빵",""
"2052","ko","하늘물빛 (전통 천연 염색 연구소) ","https://korean.visitseoul.net/attractions/하늘물빛전통-천연-염색-연구소/KOP002052?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP002052"," 서울 종로구 숭인동 72-35 ","03113 서울 종로구 종로63라길 8 6층 옥상 ","0507-1363-9940","","https://naturaldye.modoo.at/","월요일~금요일 10:00~17:00 토요일 10:00~14:00","월요일~토요일","일요일","1?6호선 동묘앞역 2번 출구에서 247m (도보 5분)	","염색,체험,하늘물빛,공방,천연염색,쪽염색,오래가게,전통문화체험",""
"5614","ko","하동관 ","https://korean.visitseoul.net/attractions/하동관/KOP005614?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP005614","100-021 서울 중구 명동1가 10-4 ","04538 서울 중구 명동9길 12 (명동1가) ","02-776-5656","","","매일 07:00~16:00","","일요일, 명절 당일?다음날 휴무","2호선 을지로입구역 4번 출구에서 약 276m (도보 4분) ","한우곰탕전문점,하동관,단골맛집,수요미식회,명동,곰탕,명동맛집,을지로음식점,명동음식점,수육",""
"25377","ko","학림다방","https://korean.visitseoul.net/attractions/Hallim-Tea-House-kr/KOP025377?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP025377","  ","03079 서울 종로구 대학로 119 2층 ","02-742-2877 ","","","10:00~23:00 (라스트오더 22:00)","매일","없음","지하철 4호선 혜화역 3번 출구, 100m","감성, 카페,서울미래유산,오래가게, 대학로,커피",""
"43446","ko","학사당구장","https://korean.visitseoul.net/attractions/2023023/KOPoflaca?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPoflaca"," 서울 동대문구 제기동 137-46 ","02473 서울 동대문구 안암로 154 (제기동) 2층","010-9925-8772","","","11:00 ? 24:00","매일","없음","6호선 고려대역 6번 출구에서 약 150m (도보 2분)","제기동,동대문,고려대,대학가앞,추억,당구장,오래가게,안암",""
"48452","ko","한강초교앞보도육교","https://korean.visitseoul.net/attractions/hangangelementaryschooloverpass/KOPlwvkl4?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPlwvkl4"," 서울 용산구 한강로3가 "," 서울 용산구 한강로3가 ","","","","","매일","","4호선 신용산역 2번출구 약 445m (도보 8분)","서울사진스팟,용산가볼만한곳, 야경맛집",""
"3358","ko","한상수자수박물관","https://korean.visitseoul.net/attractions/한상수자수박물관/KOP003357?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP003357"," 서울 성북구 성북동 58-13 11-32번지","02836 서울 성북구 성북로16길 4-10 (성북동) ","0507-1364-1545","","https://thssem.modoo.at/","화요일~일요일 10:00~17:00 휴게시간 12:00~13:00","화요일~일요일","월요일","4호선 한성대입구역 5번 출구에서 약 719m (도보 12분)  ","한국자수,전통문화,전시,오래가게,체험,무형문화재,성북동",""
"2126","ko","한강 이랜드크루즈","https://korean.visitseoul.net/attractions/한강-이랜드크루즈/KOP002126?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP002126","150-897 서울 영등포구 여의도동 85-1 ","07337 여의도선착장 : 서울 영등포구 여의도동 85-1 / 잠실 선착장 :  서울 송파구 잠실동 1-2 ","02-6291-6900","","http://www.elandcruise.com/","11:00 ~ 22:00 (운항 코스별 상이) - 출발지, 회항/편도 노선에 따라 소요 시간 상이  - 자세한 운행 시간은 홈페이지 참고 혹은 전화 문의 부탁드립니다. ","월요일~일요일 (운항 코스별 상이) "," 천재지변, 기상 악화시","여의도 선착장 : 5호선 여의나루역 3번 출구에서 약 613m (도보 8분) 잠실 선착장 : 2호선 잠실새내역 6번 출구에서 약 999m (도보 16분)","이랜드크루즈애슐리,한강유람선,진성나루,여의나루역,한강데이트,이랜드크루즈뷔페,자연,하천,이랜드크루즈,런닝맨,한강이랜드크루즈,여의도",""
"3452","ko","한국가구박물관","https://korean.visitseoul.net/attractions/한국가구박물관/KOP003452?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP003452","136-823 서울 성북구 성북동 330-577 330-577","02822 서울 성북구 대사관로 121 (성북동, 한국가구박물관) ","02-745-0181","","http://www.kofum.com/","* 현재 박물관 재정비 중으로 관람 중단 중입니다. ","화요일 ~ 토요일","-일요일, 월요일 -1월 1일 -설날, 추석 연휴 ","4호선 한성대입구역 6번 출구에서 삼선교.성북문화원 정류장까지 약 65m (도보 2분) 정류장에서 성북02번 탑승 후 한국가구박물관입구에서 하차. 한국가구박물관까지 약 196m (도보 4분) "," 전시,목재, 가구박물관, 한국가구박물관, 가구,박물관, 목가구,한성대입구역,전통가구,문화, 성북동",""
"41681","ko","한국금융사박물관","https://korean.visitseoul.net/attractions/한국금융사박물관-KR/KOP041681?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP041681"," 서울 중구 태평로1가 62-12 ","04519 서울 중구 세종대로 135-5 (태평로1가, 조흥금융박물관) 3, 4층 ","02-2151-7677","","https://www.beautifulshinhan.co.kr/","10:00 ~ 18:00 (17:00 입장마감)","월요일~토요일","매주 일요일","5호선 광화문역 6번 출구에서 약 150m (도보 2분) ","역사,어린이체험,한국금융사박물관,금융,박물관,화폐",""
"11610","ko","한성백제박물관","https://korean.visitseoul.net/attractions/한성백제박물관/KOP011610?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP011610","138-829 서울 송파구 방이동 88-20 88-20","05540 서울 송파구 위례성대로 71 (방이동, 한성백제박물관) ","02-2152-5800","","http://baekjemuseum.seoul.go.kr/ ","09:00~19:00  ","화요일 ~ 일요일 ","-월요일 (월요일이 공휴일인 경우 개관) -1월 1일","9호선 한성백제역 2번 출구에서 약 363m (도보 6분) "," 백제, 4D영상체험,몽촌토성역, 방이동, 유적, 전시, 박물관,문화재, 올림픽공원역,한성백제박물관, 올림픽공원, 잠실","장애인화장실,장애인 전용 주차장,접근가능,엘리베이터,장애인 안내(휠체어 대여 및 기타)"
"29048","ko","한신옹기","https://korean.visitseoul.net/attractions/한신옹기/KOP029048?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP029048"," 서울 용산구 용산동2가 5-1612 ","04338 서울 용산구 신흥로 7 (용산동2가) ","02-794-3687","","https://futureheritage.seoul.go.kr/web/investigate/aroundHeritageView.do?htId=2719","10:00~18:00","매일","없음","6호선 녹사평역 2번 출구에서 약 381m (도보 5분)"," 해방촌, 뚝배기, 쌀독,오래가게, 서울, 장독,용산구, 한신옹기, 포토존, 항아리, 화분, 자기,옹기, 도자기, 녹사평역, 서울미래유산, 이촌",""
"26956","ko","한영양복점","https://korean.visitseoul.net/attractions/한영양복점/KOP026956?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP026956","  ","04631 서울 중구 퇴계로20길 2 ","02-735-1988","","futureheritage.seoul.go.kr/web/investigate/aroundHeritageView.do?htId=236","09:00~19:00","매일","없음","4호선 명동역 3번 출구에서 약 95m (도보 1분) "," 서울미래유산,오래가게, 맞춤양복, 명동, 남성정장,양복",""
"42375","ko","함스브로트과자점","https://korean.visitseoul.net/attractions/2023019/KOP042375?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP042375"," 서울 도봉구 쌍문동 88-106 ","01443 서울 도봉구 도봉로 483 (쌍문동) ","02-996-4488","","","월요일~토요일 09:00~21:40 일요일 11:00~18:00","매일","명절 당일","지하철 4호선 쌍문역 4번 출구,  14m "," 명장, 꽃다발케이크, 빵지순례, 쌍문역,오래가게, 제과,빵,케이크",""
"43466","ko","합덕슈퍼","https://korean.visitseoul.net/attractions/2023066/KOPxc7u7g?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPxc7u7g"," 서울 용산구 한남동 685-1 ","04400 서울 용산구 이태원로42길 20 (한남동) ","02-793-8720","","","","","","6호선 이태원역 3번 출구에서 약 528m (도보 10분)","추억,마트,이태원,골목길,정겨움,오래가게,슈퍼,레트로",""
"28659","ko","해방촌 골목","https://korean.visitseoul.net/attractions/해방촌-골목/KOP028659?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP028659","140-841 서울 용산구 용산동2가 11-13 ","04339 서울 용산구 신흥로 90 (용산동2가) ","","","","","","","6호선 녹사평역 2번 출구에서 약 1.2km (도보 22분)","해방촌골목,해방촌데이트,서울,이태원명소,해방촌,서울명소,핫플레이스,골목길,카페,용산구,오래된가게,해방촌골목길,이태원,서울산책,해방촌산책",""
"28057","ko","해창양복점","https://korean.visitseoul.net/attractions/해창양복점/KOP028057?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP028057","100-070 서울 중구 소공동 81 ","04532 서울 중구 남대문로7길 33 (소공동) 소공빌딩 101호","02-776-1667","","https://www.instagram.com/haechangtailor/","평일 09:00~19:00 토요일 09:00~18:00","월요일~토요일","일요일","1,2호선 시청역 7번 출구에서 약 316m (도보 6분) ","해창양복점,을지로입구역,소공동,광화문,맞춤양복점,시청역",""
"1403","ko","허준박물관","https://korean.visitseoul.net/attractions/허준박물관/KOP001403?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP001403","157-202 서울 강서구 가양2동 26-5","07525 서울특별시 강서구 허준로 87 (가양동) ","02-3661-8686","","https://culture.gangseo.seoul.kr/gsfc/main/contents.do?menuNo=800156","하절기(3월~10월) 10:00~18:00 동절기(11월~2월) 10:00~17:00 토/일/공휴일 10:00~17:00 ※ 매표시간은 관람종료시간 1시간 전까지","화~일","-월요일 -1월 1일 -설 당일, 추석 당일","9호선 가양역 1번 출구에서 약 736m (도보 11분) 5호선 발산역 3번 출구에서 6657, 6630, 1002 버스 탑승하여 한보구암마을아파트 정류장 하차 후 약 243m (도보 4분) "," 박물관, 체험관, 한의학, 체험학습, 구암공원, 동의보감, 구암허준, 역사, 허준, 가양동,가양역,허준박물관",""
"45954","ko","현대카드 뮤직 라이브러리, 현대카드 바이닐앤플라스틱","https://korean.visitseoul.net/attractions/hyundaicard-musiclibrary-hyundaicard-vinyl-and-plastic/KOPtvunyc?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPtvunyc"," 서울 용산구 한남동 683-132 ","04400 서울 용산구 이태원로 246 (한남동) ","02-331-6300","","https://dive.hyundaicard.com/web/musiclibrary/spaceMain.hdc","화요일~토요일 12:00~21:00 / 일요일, 공휴일 12:00~18:00 ","화요일~일요일","월요일, 설, 추석 연휴 휴관","6호선 한강진역 3번 출구에서 411m (도보 6분)","뮤직라이브러리,아날로그,현대카드,한남동,LP,턴테이블,희귀음반,바이닐,이태원",""
"32528","ko","형제대장간 ","https://korean.visitseoul.net/attractions/형제대장간/KOP032528?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP032528"," 서울 은평구 수색동 102-49 ","03504 서울 은평구 수색로 249 (수색동) ","02-304-7156","","futureheritage.seoul.go.kr/web/investigate/aroundHeritageView.do?htId=2529","07:30~18:30 (동절기에는 좀 더 일찍 닫고, 하절기에는 좀 더 늦게 닫음)","월요일-토요일 ","일요일","경의중앙선 수색역 1번 출구에서 200m (도보 3분)"," 서울미래유산, 수제, 망치, 은평구,오래가게,대장간, 수색동,전통,철물, 단조",""
"43450","ko","혜성미용실","https://korean.visitseoul.net/attractions/2023016/KOPrs9x47?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPrs9x47"," 서울 구로구 오류동 11-25 ","08269 서울 구로구 고척로6길 42 (오류동) ","02-2682-9359","","","08:00~19:40","매일","첫째, 셋째 주 화요일 휴무","1호선 오류동역 3번 출구에서 약 473m (도보 8분)","미장원, 인두파마, 구로, 미용실,오래가게, 오류동",""
"23606","ko","혜화문","https://korean.visitseoul.net/attractions/Hyehwamun/KOP023606?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP023606","110-530 서울 종로구 혜화동 28-5 ","03076 서울 종로구 창경궁로 307 (혜화동, 혜화문) ","02-120","","","24시간","월요일~일요일","연중무휴","4호선 한성대입구역 5번 출구에서 약 192m (도보 3분)"," 혜화, 4소문, 성곽,도성, 한성대입구역, 사소문,성문,혜화문, 북동방, 혜화동, 동대문, 동소문",""
"5548","ko","호림박물관 (신사분관)","https://korean.visitseoul.net/attractions/호림박물관신사분관/KOP005546?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP005546","135-897 서울 강남구 신사동 651-24 ","06021 서울 강남구 도산대로 317 (신사동, 호림아트센터 1빌딩) ","02-541-3525","","https://www.horimmuseum.org/ko","AM 10:30 ~ PM 06:00 (입장 마감 PM 5:00)","화요일 ~ 토요일","-매주 월, 일 -1월 1일 -설날, 추석 연휴","수인분당선 압구정로데오역 5번 출구에서 635m (도보 9분)","강남, 압구정로데오역, 호림박물관, 현대미술, 전시,강남구청역, 호림박물관신사분관,신사역, 고미술, 박물관,신사동",""
